username	current_location	residence	job	name	mail	blood_group	address	ssn	registration	user_id	company	station_ID
gorr	(Decimal('48.4163595'), Decimal('-34.201755'))		Industrial/product designer	Justin Cummings	allison85@yahoo.com	B+	"22339 Alice Flat Suite 010
Henrystad, GA 94304"	696-26-7188	01 Mar 2021	1526	Garcia LLC	315
raffaellovilladicani	(Decimal('50.913702'), Decimal('-134.357105'))			Sig.ra Alina Guidone	panfiloagostinelli@tin.it	O-	"Borgo Marina, 22
22072, Cermenate (CO)"	GBRDNL52D44A422F	2020-04-26	994	Bonanno-Gonzaga e figli	584
sepp68	(Decimal('21.5711945'), Decimal('113.864677'))			Miroslaw Blümel	kaethibeckmann@hotmail.de	O-	"Ewa-Wende-Straße 6
45437 Neuruppin"	009-12-1558	02/09/2019, 00:00:00	2004	Geisel Gierschner KG	19
ana-lizduarte	(Decimal('54.240112'), Decimal('84.195549'))		Esgrimista	Laura Cavalcante	jose-pedrocarvalho@bol.com.br	O-	"Praça Sá, 544
Nossa Senhora Do Rosário
98858-650 Cardoso / PB"	61049325842	2020-12-26	715	Vasconcelos Moreira e Filhos	350
yokomurakami	(Decimal('60.940604'), Decimal('-60.107900'))			三浦 浩	hayashimanabu@gmail.com	A+	石川県山武郡横芝光町中川崎29丁目19番12号	731-53-7890	08/21/2020, 00:00:00	1878	渡辺鉱業合同会社	630
souzalevi	(Decimal('-81.6316205'), Decimal('35.778602'))		Gerente de riscos em seguros	Sabrina Marques	lorenzoleao@gmail.com	A+		81637029403	2019/11/04	1926	Caldeira	254
satomi37	(Decimal('77.987400'), Decimal('-43.985131'))			阿部 七夏	takumakimura@yahoo.com	O-	青森県あきる野市所野31丁目19番7号 コーポ戸島855	027-35-5982	2021/12/15	1248	佐藤鉱業有限会社	314
helene73	(Decimal('-14.7305475'), Decimal('160.980914'))		Programmierer	Ernest Werner	marica82@gmx.de	A-	"Jesselplatz 6895
90619 Kleve"	341-50-7663	04/08/2022, 00:00:00	1344	Cichorius Reuter GmbH	576
michael05	(Decimal('-41.5419195'), Decimal('-148.991874'))		Architect	Rebecca Smith	duane85@gmail.com	O-		319-78-2399	08 Oct 2023	484	Proctor-Barnes	328
normageisel	(Decimal('-23.2296305'), Decimal('-153.951057'))			Stefano Preiß	stumpfalena@googlemail.com	A-	"Eigenwilliggasse 52/42
67882 Gotha"	962-63-6215	05 Dec 2018	1804	Oestrovsky Wagner e.V.	203
hkimura	(Decimal('-4.891579'), Decimal('126.492922'))			伊藤 直子	oyamashita@hotmail.com	AB-	沖縄県武蔵野市橋場8丁目22番10号 無栗屋アーバン736	450-38-5656	30 Aug 2021	1634	石井電気株式会社	553
tdias	(Decimal('38.4584685'), Decimal('163.768400'))			Erick Abreu	alvesjoao-gabriel@uol.com.br	AB-	"Campo Aragão, 31
Santa Margarida
66846-458 da Rocha das Pedras / GO"	34921805660	2025/06/28	1647	Aparecida	239
fritacca	(Decimal('-31.682213'), Decimal('112.535750'))			Stefano Gabba-Bernardi	hgaribaldi@live.com	A+	"Stretto Arturo, 77
39048, Wolkenstein/Selva (BZ)"	CMCLRT84E27E054A	06/16/2023, 00:00:00	934	Pinamonte-Filippelli s.r.l.	210
manshanne-lore	(Decimal('-20.4652255'), Decimal('-61.036464'))			Semra Dippel B.A.	ayseljohann@hotmail.de	O-	"Zenta-Kostolzin-Platz 577
57247 Magdeburg"	854-15-2410	2022-03-11	528	Thanel Fischer GmbH & Co. KG	420
susan48				Marc Ebert	pkusch@googlemail.com	A-	"Nikola-Biggen-Weg 0
27668 Neustadt am Rübenberge"	594-95-6430	2021/07/28	316	Klotz Davids GmbH	160
evanslaura	(Decimal('-26.741667'), Decimal('122.594113'))		Advice worker	Cassie Smith	dominiqueperry@hotmail.com	AB+	"727 White Place Apt. 562
Paynefurt, UT 23675"	390-58-8459	2023/06/12	509	Howell PLC	560
annita48	(Decimal('29.6162275'), Decimal('-128.893960'))			Univ.Prof. Arnfried Fiebig	nweinhage@hotmail.de	O-	"Arnulf-Weinhold-Straße 76
32580 Forchheim"	362-78-4469	2025/05/24	647	Fritsch	226
sotaro51				中島 舞	momoko07@gmail.com	AB+	長崎県印旛郡印旛村木立41丁目25番8号	621-59-7690	2018-11-28	809	株式会社中川農林	152
ryancamara	(Decimal('-12.688959'), Decimal('-59.090159'))		Caixa	Luna Silva	luanacaldeira@uol.com.br	B-		87052643162	2019-05-03	1754	Pinto	74
paolettapadovano			Music therapist	Flora Zoppetti	grecoariasso@fastwebnet.it	A-	"Incrocio Virginia, 9
63843, Montottone (FM)"	NNCRBT21T28F027K	16 Sep 2025	2096	Celentano, Ritacca e Morricone Group	605
tantonelli	(Decimal('47.6430735'), Decimal('-80.234373'))			Mariana Lanfranchi	jacopotassoni@outlook.com	O+	"Via Federigo, 33 Appartamento 5
14033, Castell'Alfero (AT)"	LBNCRL90H43G547F	2021-12-18	1471	Scarpa, Fagiani e Petrucelli s.r.l.	183
hashimotoyuta	(Decimal('76.3333965'), Decimal('25.272557'))			加藤 花子	hidekiyoshida@gmail.com	AB+	鹿児島県印旛郡印旛村勝どき5丁目16番5号 パレス鍛冶ケ沢106	892-86-3596	11/24/2018, 00:00:00	1773	松田水産有限会社	208
donald61	(Decimal('-37.7633285'), Decimal('167.058134'))			Joseph Stone	mgarcia@gmail.com	B-	"9740 Mack Land Suite 939
New Lisamouth, WI 25332"	524-54-3599	25 Aug 2025	407	Wallace, Miller and Herrera	69
henry-gabriel85	(Decimal('83.2997625'), Decimal('-77.921416'))			Arthur Gabriel da Conceição	mirellagarcia@uol.com.br	B+		52790143625	16 May 2023	675	Aragão S.A.	508
piotr03	(Decimal('66.626508'), Decimal('59.487225'))		Mathematiker	Jana Eberth-Scholz	hjopich@googlemail.com	O+	"Kaulweg 6330
38429 Erfurt"	824-27-4610	2019-03-17	810	Geisler Scheuermann GmbH & Co. KG	591
anguillaramanuel	(Decimal('62.452839'), Decimal('78.191030'))		Designer, industrial/product	Sig. Pietro Monte	eraldotelesio@outlook.com	B-	"Canale Salieri, 277
16157, Pra' (GE)"	NNZGNR33R61F390P	2025/06/19	605	Pacetti, Altera e Leone s.r.l.	468
maedamaaya	(Decimal('-2.8490735'), Decimal('68.529619'))			山崎 淳	chiyo00@gmail.com	O+		063-98-4377	25 Oct 2020	1327	有限会社佐藤水産	517
sschomber	(Decimal('60.4266635'), Decimal('-163.874656'))			Ing. Swantje Wohlgemut B.A.	eigenwilligdariusz@aol.de	AB-	"Röhrdanzstr. 3
96034 Holzminden"	490-42-2163	06/02/2025, 00:00:00	1159	Rust Weimer GmbH	143
gustavo-henriquecorreia	(Decimal('-4.611875'), Decimal('-126.384286'))		Oftalmologista	Srta. Maria Alice Teixeira	cnovaes@yahoo.com.br	B-		43105968270	2022-06-06	1571	Moura - EI	130
qdavis	(Decimal('-89.7675695'), Decimal('-85.041504'))		Fisheries officer	Sara Logan	fryejonathon@gmail.com	B+	"8750 Lisa Island
Bradfordborough, VI 57792"	275-24-2298	27 Aug 2023	2077	Park, Thompson and Miller	541
sotarotanaka	(Decimal('27.5433305'), Decimal('-108.939240'))		調理師	中川 聡太郎	katotomoya@gmail.com	B-	栃木県小平市羽折町25丁目10番6号 シティ芝公園126	478-08-3725	14 Sep 2022	1794	株式会社林情報	30
samantha11	(Decimal('-40.899767'), Decimal('-159.452725'))			Deanna Ayala	rachelschultz@hotmail.com	B-	"058 Valdez Squares
Sotofort, WA 05633"	073-79-9116	13 Apr 2022	1775	Ramirez, Johnston and Warner	589
wilkinsonpaul	(Decimal('-22.3126385'), Decimal('142.198910'))		Lexicographer	Jessica Mcmahon	moorebryce@hotmail.com	A+	"2547 Foley Trace
East Danny, MO 35126"	132-94-9137	2023/05/20	288	Whitaker-Sanford	533
sigmar95			Forstwirt	Dipl.-Ing. Wilma Rudolph	liebeltekaterina@web.de	B+	"Kostolzinweg 626
08663 Sternberg"	872-05-1619	13 Dec 2023	80	Fritsch Kade AG	454
shohei71	(Decimal('-67.3084835'), Decimal('-29.357207'))		薬剤師	石井 篤司	kazuyasato@gmail.com	B-	岡山県中野区池之端16丁目22番11号 日光コート326	636-49-5066	29 Dec 2024	254	佐藤銀行株式会社	483
josef37	(Decimal('-13.8608975'), Decimal('-33.938823'))			Dina Ehlert	christos21@gmx.de	B+	"Hans-Bernd-Renner-Platz 1234
82793 Hersbruck"	330-81-5905	14 Jul 2019	333	Christoph	714
xsuarez			Energy engineer	Joshua Hammond	roybender@yahoo.com	A+	"32851 Michael Isle
Lake Carolyn, NV 02569"	152-43-4228	10/08/2019, 00:00:00	2114	Montgomery Inc	77
rosegreta	(Decimal('87.149548'), Decimal('31.620405'))			Univ.Prof. Nadine Holzapfel	ugertz@googlemail.com	B+	"Friedrich-Karl-Stiffel-Weg 621
34253 Zossen"	400-78-8446	2021/01/02	1605	Ladeck	471
patrick39	(Decimal('34.606807'), Decimal('-71.426058'))		Teacher, English as a foreign language	Heather Lewis	laurie61@hotmail.com	AB-	"6602 Elizabeth Harbors Suite 669
Haleyburgh, AS 76392"	756-50-8317	25 Jul 2020	1419	Gomez Inc	358
agatha19	(Decimal('-21.795602'), Decimal('80.784422'))		Tecnólogo em esporte e lazer	Isabella Cavalcanti	cbarros@gmail.com	AB-		60359712886	10/26/2018, 00:00:00	2135	Barbosa Marques Ltda.	329
henriquecamargo	(Decimal('21.3554705'), Decimal('-59.639897'))			Enzo Gabriel Oliveira	labreu@uol.com.br	A-	"Viela Clarice Machado, 3
Nova Vista
94127-466 Moreira / MA"	90685213498	10/10/2021, 00:00:00	7	Moraes S.A.	234
zyamamoto	(Decimal('32.2501305'), Decimal('74.621184'))			小林 京助	qmurakami@hotmail.com	A-		548-02-2460	02 May 2025	63	伊藤情報有限会社	229
vincentiogabbana	(Decimal('-27.1132465'), Decimal('-113.693022'))		Forensic psychologist	Adriana Sermonti	cecilia32@poste.it	AB+	"Incrocio Evangelista, 66 Appartamento 55
87024, Marina Di Fuscaldo (CS)"	BRNGRG50C55B398Z	2019-05-22	432	Callegaro, Paruta e Monteverdi s.r.l.	240
hiroshisato	(Decimal('15.312991'), Decimal('33.620674'))		調理師	高橋 亮介	manabu65@yahoo.com	AB-	岩手県袖ケ浦市北青山15丁目7番13号 パレス土沢663	072-28-4394	2022-01-31	294	中村食品合同会社	714
mmori	(Decimal('-48.702950'), Decimal('-49.829345'))			高橋 美加子	naokiokada@yahoo.com	A+	山口県調布市五味ヶ谷12丁目26番4号 西神田アーバン225	282-09-0662	2024/01/20	1619	山田銀行有限会社	222
amarshall	(Decimal('-7.611978'), Decimal('-134.360869'))		Chartered loss adjuster	Barbara Rios	taylorparker@hotmail.com	B+	"91471 James Club Suite 189
South Jamie, NJ 72928"	860-63-1478	02/08/2025, 00:00:00	1870	Carson Group	473
ebuscetta				Biagio Corbo	fesposito@alice.it	B-	"Contrada Arnaldo, 4
12032, Galleane (CN)"	SBRSRN79S06A670G	09/06/2025, 00:00:00	735	Marazzi-Argan SPA	19
elladiobonanno	(Decimal('-87.6946025'), Decimal('137.887862'))			Marcella Combi	rbabato@hotmail.com	AB+	"Borgo Marissa, 96
84052, Massascusa (SA)"	BNCPRN17P05D179E	03/11/2022, 00:00:00	2077	Scotto e figli	218
nathan41	(Decimal('8.6201155'), Decimal('-167.398775'))			Michael Williams	dennis92@yahoo.com	B-	"2195 Brown Islands
East Arianaton, MT 39696"	090-66-3141	2020/03/25	146	Schaefer-Smith	701
pcomencini	(Decimal('30.072325'), Decimal('106.078930'))			Sig. Alessio Errigo	tina25@libero.it	B+	"Strada Paolo, 63 Appartamento 60
63076, Monteprandone (AP)"	CRDBCC83S56A816W	07/26/2019, 00:00:00	1493	Gargallo, Orlando e Traversa Group	325
tomoya22	(Decimal('51.898345'), Decimal('-140.378226'))			鈴木 桃子	tanakasatomi@yahoo.com	B-	北海道立川市松が谷11丁目11番11号	246-41-0462	29 Nov 2022	670	田中食品有限会社	446
rikasato	(Decimal('82.1410965'), Decimal('-51.293900'))		裁判官	池田 篤司	rikayamamoto@hotmail.com	A+	宮城県町田市轟40丁目19番3号 日光パレス239	790-74-0795	04 May 2021	2035	山本保険株式会社	337
mkramer	(Decimal('55.035287'), Decimal('-108.005062'))			Emilie Rust-Finke	kkarz@gmx.de	B+	"Hermann-Josef-Ziegert-Platz 6/2
42192 Neu-Ulm"	582-09-4141	08 Dec 2019	69	Hellwig GmbH & Co. KGaA	433
kazuyayamaguchi	(Decimal('47.442792'), Decimal('144.179503'))			長谷川 加奈	momoko27@hotmail.com	B-	青森県横浜市西区箪笥町22丁目16番9号 アーバン千塚186	362-53-4581	01 Mar 2022	705	橋本鉱業株式会社	644
hcosta	(Decimal('61.1932915'), Decimal('-12.233899'))			Heather Scott	acostacory@hotmail.com	A+		337-48-8713	05 Nov 2018	1609	Solomon, Carpenter and Morrow	51
kallerthinrich	(Decimal('80.662048'), Decimal('128.602121'))		Medizininformatiker	Univ.Prof. Gabriela Schmidt	kira59@hotmail.de	AB+	"Ruppersbergerring 3068
40230 Ebern"	177-36-2718	07/07/2022, 00:00:00	1837	Wiek	279
rmoraes	(Decimal('-12.863300'), Decimal('76.998672'))			Henry Gabriel Guerra	santosmaria-helena@yahoo.com.br	A-	"Parque de Gomes, 43
Apolonia
47827381 Garcia de Novais / AL"	16879543219	15 Feb 2024	140	Peixoto Rios - ME	735
mubaldi	(Decimal('-77.1230495'), Decimal('-53.176667'))			Giorgia Moccia-Agazzi	fsatriani@libero.it	AB+	"Rotonda Ferrante, 0
20021, Cassina Nuova (MI)"	SCNPLM83A13F900T	2025-06-26	1228	Maderna, Rizzoli e Martinelli SPA	49
ettafinzi	(Decimal('-28.091751'), Decimal('66.361089'))		Database administrator	Giacomo Quasimodo	patrizio93@libero.it	AB-	"Piazza Ermenegildo, 18
86019, Vinchiaturo (CB)"	MLCLVR03R11B267K	10/17/2021, 00:00:00	2014	Boitani, Petrucelli e Regge Group	441
inouenaoko	(Decimal('78.1083205'), Decimal('-96.328911'))			鈴木 太郎	harukakato@gmail.com	AB+	大分県御蔵島村九段南5丁目22番19号 豊町シャルム272	210-35-9661	21 Jul 2021	602	佐藤電気合同会社	57
vclayton	(Decimal('-0.3520315'), Decimal('-15.966107'))		Print production planner	Brett Ramirez	xadams@yahoo.com	A+	"437 Campos Station Suite 464
North Daniel, PR 03023"	208-88-7940	2024/09/05	1122	Smith-Schmidt	689
imendes	(Decimal('-52.6250985'), Decimal('4.751515'))			Dr. Miguel Leão	ccamargo@yahoo.com.br	A+	"Fazenda Siqueira, 786
Embaúbas
75668-334 Mendes / DF"	15736284090	09 Jul 2020	1876	Pires	343
harukasuzuki	(Decimal('-75.481967'), Decimal('-102.863031'))			近藤 拓真	yamamotoryohei@hotmail.com	B-	群馬県江東区長畑7丁目26番11号 ハイツ皇居外苑964	806-97-9153	05/25/2023, 00:00:00	110	有限会社佐藤電気	709
nanderson	(Decimal('-8.234381'), Decimal('-27.184551'))		Network engineer	Michael Whitehead	rsmith@hotmail.com	AB-	"5231 Lewis Union Suite 395
Janetton, ID 05124"	032-47-2316	2024/04/24	1539	Terry Group	436
foscaribiagio	(Decimal('-64.1622915'), Decimal('-75.978205'))		Senior tax professional/tax inspector	Gianfranco Cimini-Montanari	nino52@live.com	AB+		CRELDC50R54F883V	08/26/2019, 00:00:00	1621	Gentilini e figli	341
luiz-otavio08	(Decimal('-40.8635895'), Decimal('30.798122'))		Recreador	Ana Julia Moreira	mayada-costa@hotmail.com	B+	"Campo Vasconcelos, 866
Vila Ouro Minas
10160-191 Cavalcante dos Dourados / CE"	28796315059	2019-02-18	670	Novaes S/A	503
nathan53	(Decimal('-50.156901'), Decimal('-15.951124'))			Thomas Parker	jbaldwin@hotmail.com	B-	"2699 Judy Park Apt. 811
Lawrencefort, AL 40038"	342-05-1591	04/18/2019, 00:00:00	197	Anderson, Walker and Madden	653
antonella40	(Decimal('73.6330345'), Decimal('-13.254216'))			Kamilly Vieira	fpastor@bol.com.br	B-	"Lagoa Anthony Gabriel Moraes, 8
Glória
01668845 Teixeira de Moraes / PA"	91783640278	2022-06-29	232	Ferreira	146
siqueiramaite	(Decimal('0.899230'), Decimal('106.427930'))			Kaique Freitas	agathaduarte@yahoo.com.br	O-	"Loteamento Bella Carvalho, 52
Vila Coqueiral
38638-569 Lima Alegre / MT"	51032947616	06/07/2022, 00:00:00	674	Andrade	180
esato	(Decimal('81.914432'), Decimal('-56.872243'))			鈴木 結衣	satorei@yahoo.com	O+	宮崎県山武郡横芝光町東和町23丁目8番11号 箪笥町パレス761	564-65-6091	2023/07/20	216	遠藤印刷株式会社	117
emanuellycassiano	(Decimal('-14.2527825'), Decimal('-22.710078'))			João Gabriel Sousa	cavalcanteana-carolina@ig.com.br	B+	"Área de Rodrigues, 12
Santa Helena
33005-861 da Cruz do Sul / AC"	60318475901	02/12/2019, 00:00:00	1299	Viana e Filhos	33
vcrespi	(Decimal('-4.2817315'), Decimal('-6.630373'))		Commissioning editor	Dott. Fredo Conti	bondumierluisa@tim.it	O-	"Incrocio Renata, 269
20040, Velate Milanese (MI)"	NNZPRN22M07B891H	04 Nov 2024	565	Ferraris-Giunti Group	72
santosbianca	(Decimal('59.429453'), Decimal('47.514410'))			Srta. Catarina Gonçalves	cunhadante@yahoo.com.br	AB+		85294731673	25 Jul 2019	2116	Teixeira Gomes S/A	71
da-cunhaisabela			Skatista	Luiz Fernando Sousa	wcosta@yahoo.com.br	B+	"Residencial Machado, 31
Aparecida 7ª Seção
20266-036 Pacheco do Amparo / CE"	54739208610	08/27/2024, 00:00:00	523	das Neves S/A	490
xcarnera	(Decimal('-1.8612535'), Decimal('127.503771'))			Ermanno Pizzamano	sophiaalboni@hotmail.com	AB+	"Contrada Brambilla, 244 Appartamento 17
36050, Pozzoleone (VI)"	MNLMLN29R01G726W	15 Sep 2024	1849	Monte, Depero e Jilani SPA	499
oloos	(Decimal('-88.0040275'), Decimal('-62.315641'))			Liesa Misicher	bolzmanngeorgia@hotmail.de	A+	"Hertrampfweg 226
88115 Königs Wusterhausen"	623-19-4410	2019-05-23	331	Mohaupt AG	473
youngmichelle	(Decimal('-45.7912995'), Decimal('79.673769'))		Dietitian	William Martinez	jessefletcher@yahoo.com	B+	"8536 Susan Creek Apt. 712
Port Craigview, MS 51549"	147-78-2550	2020-02-23	101	Evans, Hall and Woodward	641
vbailey	(Decimal('-68.0210235'), Decimal('27.831442'))			Danny Conley	pagechristine@hotmail.com	O-		842-37-7746	12/25/2019, 00:00:00	1127	Harris Ltd	304
pachecoemilly	(Decimal('77.661095'), Decimal('137.222215'))			Benício Abreu	theodoro60@uol.com.br	B-	"Vila Pietra Martins, 305
Corumbiara
20307-573 Melo / MA"	18365092433	2019-07-10	933	Alves	292
alphonscalvo	(Decimal('5.100607'), Decimal('-47.415768'))		Neurosurgeon	Cecilia Argan-Biagiotti	claudiomantegna@libero.it	A+	"Rotonda Tatiana, 1 Piano 0
11028, Valtournenche (AO)"	TTNVRC64L02H174F	28 May 2019	1894	Scotti, Gullotta e Barcella e figli	555
marcus86	(Decimal('-80.850893'), Decimal('-117.897780'))		Fleischer	Raimund Knappe	hasanbolzmann@hotmail.de	B-	"Lindauweg 41-62
30639 Bad Kissingen"	577-40-5712	2021/11/28	616	Junitz Heinz KG	517
kenichi91	(Decimal('-59.7555075'), Decimal('-126.673530'))		ウェブデザイナー	渡辺 美加子	hiroshihayashi@hotmail.com	B+	栃木県横浜市泉区方京40丁目4番9号 コート東和町764	272-28-8895	14 Oct 2023	1648	岡田水産株式会社	662
weinhageabdullah	(Decimal('16.1636945'), Decimal('152.615998'))			Hedi Matthäi	hoerlenada@aol.de	B+	"Heuserstraße 775
19500 Wolfratshausen"	633-98-3241	09/16/2020, 00:00:00	722	Scholtz Stiebitz GmbH & Co. KGaA	375
bwarren	(Decimal('-46.5178485'), Decimal('-73.883581'))		Therapist, horticultural	Nicholas Dodson	ysanders@gmail.com	AB-	"02610 John Heights
East Melissa, PA 51449"	668-99-8527	2025/09/08	207	Vasquez-Medina	725
antony61	(Decimal('11.214869'), Decimal('-140.895676'))			Luana Moraes	thiagoabreu@ig.com.br	O-	"Praça Vasconcelos, 29
Suzana
78074219 da Luz / GO"	85401367910	06 Nov 2021	1815	da Rosa	406
brenda18	(Decimal('-84.279952'), Decimal('82.374011'))			Rachel Martin	lawrence89@gmail.com	O-	"USS Roach
FPO AE 33216"	405-10-9409	2020/02/12	1352	Woodward, Nichols and Robinson	8
xhamann	(Decimal('21.1041695'), Decimal('-84.794669'))		Techniker	Gabriel Wiek	hetzold@yahoo.de	O+	"Selim-Rogner-Allee 79-79
90434 Wolmirstedt"	958-84-2840	2024/01/14	2091	Grein Groth AG	234
alderano93	(Decimal('-77.1150325'), Decimal('124.095379'))			Dott. Simonetta Gentili	snatta@tele2.it	A-		CSRSLT68E46C757I	29 Aug 2025	278	Giammusso, Basadonna e Scandone Group	345
tehlert	(Decimal('35.766618'), Decimal('-136.101769'))		Mechaniker	Ing. Stefan Hendriks MBA.	rafaelrohleder@hotmail.de	AB-		479-71-9417	2024-07-22	1	Killer	481
da-costajuan	(Decimal('84.051314'), Decimal('-152.574501'))		Capataz	Luiz Gustavo Pereira	ucampos@uol.com.br	A+	"Largo Fernandes, 29
Juliana
99332442 Gomes / BA"	90382456700	22 Sep 2020	847	da Mata	373
da-conceicaodanilo	(Decimal('25.243594'), Decimal('48.088073'))			Felipe Duarte	meloluna@bol.com.br	B+	"Largo Pimenta, 2
Vila Pinho
35006640 Cavalcante / RO"	71082394505	2021/09/09	2055	Machado Gonçalves - ME	267
sbarbaropriscilla	(Decimal('-80.809417'), Decimal('-141.862416'))			Sandro Cardano-Gadda	alessia27@poste.it	A-	"Piazza Livio, 6 Appartamento 87
81055, Santa Maria Capua Vetere (CE)"	CRVMRA85E23D410E	2021/06/08	1710	Fermi-Zecchini s.r.l.	14
raelnogueira	(Decimal('-25.0653755'), Decimal('-168.657703'))			Maria Laura Cavalcanti	melissa54@uol.com.br	O-	"Morro Emanuelly da Rosa, 26
Vila Coqueiral
52386-619 Cavalcanti Grande / SE"	74952130606	21 Sep 2021	2080	da Mata	402
janos13	(Decimal('-83.619435'), Decimal('-148.816741'))			Romuald Kambs B.Sc.	ckaul@googlemail.com	B-		638-12-9975	2025/05/13	1739	Werner	357
smithelizabeth	(Decimal('-79.6502955'), Decimal('119.444455'))			Thomas Warren	richardcraig@yahoo.com	B+	"0944 Krause Expressway Apt. 353
Dianeshire, PA 26744"	807-53-8132	12 Jul 2025	1313	Pugh, Patterson and Harrison	76
hesssalvatore	(Decimal('48.5093015'), Decimal('161.535362'))			Metin Möchlichen	fliegnerrocco@gmail.com	A+		011-88-3389	2020-01-14	1927	Adolph	669
jose-miguelteixeira	(Decimal('28.5535015'), Decimal('101.373352'))			Dra. Maria Isis Almeida	nogueirasamuel@hotmail.com	AB+	"Praia de Castro, 30
São Benedito
90928645 Teixeira / RN"	53867491020	2024/06/14	1827	Ribeiro	532
atsushikobayashi	(Decimal('-53.2113045'), Decimal('110.739460'))			中村 幹	yasuhiroinoue@hotmail.com	O+	埼玉県三鷹市筑土八幡町29丁目25番7号	737-34-4300	30 Jun 2025	915	清水印刷有限会社	722
csanders	(Decimal('42.658865'), Decimal('-44.930195'))			Gregory Walter	whenderson@hotmail.com	A-	"46513 Ronnie Orchard Suite 809
South Jessica, PW 08235"	277-54-1183	25 Aug 2025	608	White Group	270
naoko79	(Decimal('77.6202095'), Decimal('119.605505'))			太田 聡太郎	kumiko18@yahoo.com	AB-	広島県夷隅郡大多喜町戸塚町33丁目15番2号 神明内ハイツ425	195-23-6211	28 Jul 2025	207	長谷川電気株式会社	308
barbosaana-julia	(Decimal('-7.979467'), Decimal('87.608972'))		Artista plástico	Dr. Arthur Miguel Marques	thomas10@hotmail.com	AB-	"Fazenda José Pedro Andrade, 4
Novo Ouro Preto
38652-233 Pinto do Amparo / AC"	37095184666	2019-09-05	775	Costela S/A	647
sbrown	(Decimal('4.274252'), Decimal('-58.803790'))			Alexis Lewis	juanbailey@gmail.com	AB-	"34305 Kenneth Roads Suite 530
New Brianville, OH 22720"	519-67-5838	2024/01/27	857	Benitez-Hughes	460
